Total_Price,Unit_Price,Quantity,Product,Discount,Cluster,Category
40.32,13.44,3,Bacardi,0.0,0,Alcoholic Beverages
36.43,0.59,65,Gerolsteiner,0.05,0,Water
25.22,1.94,13,Jever,0.0,0,Alcoholic Beverages
7.07,1.01,7,Gerolsteiner,0.0,0,Water
7.22,3.8,2,Passion Fruit Juice,0.05,0,Juices
69.43,2.61,28,Rockstar,0.05,0,Soft Drinks
127.44,1.77,80,Granini Apple,0.1,0,Juices
188.1,2.75,72,Red Bull,0.05,0,Soft Drinks
6.6,1.1,6,Coca-Cola,0.0,0,Soft Drinks
10.5,1.75,6,Hohes C Orange,0.0,0,Juices
12.48,0.96,13,Apollinaris,0.0,0,Water
3.88,0.68,6,Gerolsteiner,0.05,0,Water
16.32,2.04,8,Erdinger Weißbier,0.0,0,Alcoholic Beverages
8.8,1.1,8,Coca-Cola,0.0,0,Soft Drinks
8.68,0.62,14,Vittel,0.0,0,Water
38.25,1.83,22,Fritz-Kola,0.05,0,Soft Drinks
34.34,0.53,72,Vittel,0.1,0,Water
4.64,0.58,8,Volvic,0.0,0,Water
12.48,3.12,4,Mango Juice,0.0,0,Juices
6.15,1.23,5,Evian,0.0,0,Water
111.46,1.41,93,Gerolsteiner,0.15,0,Water
7.9,1.58,5,Pepsi,0.0,0,Soft Drinks
1.16,1.16,1,Augustiner,0.0,0,Alcoholic Beverages
2.75,0.55,5,Sprite,0.0,0,Soft Drinks
160.4,2.52,67,Mango Juice,0.05,0,Juices
445.79,18.77,25,Tanqueray,0.05,0,Alcoholic Beverages
5.06,0.46,11,Selters,0.0,0,Water
24.44,1.88,13,Jever,0.0,0,Alcoholic Beverages
3.84,0.64,6,Vittel,0.0,0,Water
18.35,3.67,5,Cranberry Juice,0.0,0,Juices
2.8,0.56,5,Sprite,0.0,0,Soft Drinks
0.76,0.8,1,San Pellegrino,0.05,0,Water
4.9,1.72,3,Evian,0.05,0,Water
17.3,3.46,5,Cranberry Juice,0.0,0,Juices
1.26,1.26,1,Evian,0.0,0,Water
9.28,1.16,8,Augustiner,0.0,0,Alcoholic Beverages
6.76,1.69,4,Granini Apple,0.0,0,Juices
12.48,0.96,13,Kölsch,0.0,0,Alcoholic Beverages
4.72,0.59,8,Vittel,0.0,0,Water
27.18,3.02,9,Passion Fruit Juice,0.0,0,Juices
9.3,0.93,10,Kölsch,0.0,0,Alcoholic Beverages
0.83,0.87,1,Schwip Schwap,0.05,0,Soft Drinks
65.14,1.54,47,Sprite,0.1,0,Soft Drinks
9.99,3.33,3,Tomato Juice,0.0,0,Juices
3.6,1.8,2,Hohes C Orange,0.0,0,Juices
565.35,37.69,15,Johnnie Walker,0.0,2,Alcoholic Beverages
5.04,0.63,8,Mezzo Mix,0.0,0,Soft Drinks
93.31,1.08,96,Schwip Schwap,0.1,0,Soft Drinks
9.69,0.68,15,Vittel,0.05,0,Water
46.54,0.71,69,Pepsi,0.05,0,Soft Drinks
651.66,11.87,61,Chardonnay,0.1,2,Alcoholic Beverages
8.25,0.55,15,Volvic,0.0,0,Water
4.29,1.13,4,Warsteiner,0.05,0,Alcoholic Beverages
80.99,2.75,31,Cranberry Juice,0.05,0,Juices
25.65,1.71,15,Vio Wasser,0.0,0,Water
7.12,0.89,8,San Pellegrino,0.0,0,Water
195.16,48.79,4,Jack Daniels,0.0,0,Alcoholic Beverages
22.03,0.72,36,Evian,0.15,0,Water
14.24,3.56,4,Cranberry Juice,0.0,0,Juices
45.22,3.23,14,Tomato Juice,0.0,0,Juices
46.62,3.33,14,Tomato Juice,0.0,0,Juices
44.09,2.21,21,Cranberry Juice,0.05,0,Juices
54.62,1.15,50,Erdinger Weißbier,0.05,0,Alcoholic Beverages
13.93,1.99,7,Jever,0.0,0,Alcoholic Beverages
24.22,3.46,7,Cranberry Juice,0.0,0,Juices
9.6,0.96,10,Mountain Dew,0.0,0,Soft Drinks
14.4,1.2,12,Schwip Schwap,0.0,0,Soft Drinks
37.32,3.11,12,Passion Fruit Juice,0.0,0,Juices
39.76,0.94,47,Schwip Schwap,0.1,0,Soft Drinks
58.56,4.88,12,Chardonnay,0.0,0,Alcoholic Beverages
10.8,1.8,6,Hohes C Orange,0.0,0,Juices
52.45,0.94,62,Gerolsteiner,0.1,0,Water
66.69,1.17,60,Vio Wasser,0.05,0,Water
11.6,1.16,10,Fanta,0.0,0,Soft Drinks
246.6,2.74,100,Rockstar,0.1,0,Soft Drinks
40.23,2.98,15,Cranberry Juice,0.1,0,Juices
3.12,3.12,1,Mango Juice,0.0,0,Juices
8.61,1.23,7,Evian,0.0,0,Water
90.9,9.09,10,Sauvignon Blanc,0.0,0,Alcoholic Beverages
27.43,2.11,13,Erdinger Weißbier,0.0,0,Alcoholic Beverages
96.49,1.32,86,Pepsi,0.15,0,Soft Drinks
6.63,2.21,3,Rockstar,0.0,0,Soft Drinks
13.2,1.2,11,Schwip Schwap,0.0,0,Soft Drinks
266.86,4.55,69,Passion Fruit Juice,0.15,0,Juices
151.78,2.48,72,Fritz-Kola,0.15,0,Soft Drinks
65.7,1.0,73,Schwip Schwap,0.1,0,Soft Drinks
2.32,0.58,4,Vittel,0.0,0,Water
22.23,1.71,13,Vio Wasser,0.0,0,Water
35.31,3.21,11,Monster,0.0,0,Soft Drinks
70.64,8.83,8,Sauvignon Blanc,0.0,0,Alcoholic Beverages
17.64,0.35,56,Apollinaris,0.1,0,Water
73.0,2.26,34,Mango Juice,0.05,0,Juices
8.83,8.83,1,Sauvignon Blanc,0.0,0,Alcoholic Beverages
42.92,2.51,19,Monster,0.1,0,Soft Drinks
8.38,4.19,2,Riesling,0.0,0,Alcoholic Beverages
33.03,3.67,9,Cranberry Juice,0.0,0,Juices
2.97,0.99,3,Kölsch,0.0,0,Alcoholic Beverages
19.9,1.99,10,Fritz-Kola,0.0,0,Soft Drinks
12.6,1.05,12,Warsteiner,0.0,0,Alcoholic Beverages
86.53,2.53,36,Cranberry Juice,0.05,0,Juices
100.67,1.26,94,Sprite,0.15,0,Soft Drinks
7.05,2.35,3,Red Bull,0.0,0,Soft Drinks
30.45,4.35,7,Merlot,0.0,0,Alcoholic Beverages
24.97,2.27,11,Rockstar,0.0,0,Soft Drinks
23.83,2.28,11,Monster,0.05,0,Soft Drinks
20.03,0.68,31,Coca-Cola,0.05,0,Soft Drinks
33.02,1.58,22,Beck's,0.05,0,Alcoholic Beverages
177.6,35.52,5,Johnnie Walker,0.0,0,Alcoholic Beverages
106.19,2.07,57,Hohes C Orange,0.1,0,Juices
11.36,1.42,8,Volvic Touch,0.0,0,Water
56.88,4.74,12,Chardonnay,0.0,0,Alcoholic Beverages
10.14,1.69,6,Granini Apple,0.0,0,Juices
13.92,1.74,8,Pepsi,0.0,0,Soft Drinks
3.18,1.59,2,Granini Apple,0.0,0,Juices
3.02,1.51,2,Beck's,0.0,0,Alcoholic Beverages
7.42,0.53,14,Sprite,0.0,0,Soft Drinks
17.94,1.38,13,Volvic Touch,0.0,0,Water
43.74,12.15,4,Merlot,0.1,0,Alcoholic Beverages
212.67,2.78,85,Club Mate,0.1,0,Soft Drinks
6.2,1.24,5,Schwip Schwap,0.0,0,Soft Drinks
2.18,2.18,1,Erdinger Weißbier,0.0,0,Alcoholic Beverages
2.02,1.01,2,Gerolsteiner,0.0,0,Water
1.47,0.49,3,Selters,0.0,0,Water
26.33,1.54,18,Hohes C Orange,0.05,0,Juices
55.44,1.12,55,Kölsch,0.1,0,Alcoholic Beverages
19.17,2.13,9,Club Mate,0.0,0,Soft Drinks
14.7,1.05,14,Warsteiner,0.0,0,Alcoholic Beverages
787.22,112.46,7,Veuve Clicquot,0.0,2,Alcoholic Beverages
5.76,0.96,6,Apollinaris,0.0,0,Water
4.95,0.99,5,Apollinaris,0.0,0,Water
33.03,3.67,9,Cranberry Juice,0.0,0,Juices
3.22,1.61,2,Vio Wasser,0.0,0,Water
20.52,1.2,18,Erdinger Weißbier,0.05,0,Alcoholic Beverages
33.1,3.31,10,Mango Juice,0.0,0,Juices
121.5,1.5,90,Beck's,0.1,0,Alcoholic Beverages
106.18,3.47,34,Cranberry Juice,0.1,0,Juices
80.03,3.42,26,Erdinger Weißbier,0.1,0,Alcoholic Beverages
8.7,0.58,15,Volvic,0.0,0,Water
3.28,1.64,2,Granini Apple,0.0,0,Juices
33.1,3.31,10,Monster,0.0,0,Soft Drinks
9.15,0.61,15,Mezzo Mix,0.0,0,Soft Drinks
10.55,1.01,11,Schwip Schwap,0.05,0,Soft Drinks
41.02,2.93,14,Passion Fruit Juice,0.0,0,Juices
13.44,0.96,14,Apollinaris,0.0,0,Water
24.5,2.45,10,Rauch Multivitamin,0.0,0,Juices
1.69,1.69,1,Granini Apple,0.0,0,Juices
49.65,3.31,15,Mango Juice,0.0,0,Juices
9.28,1.16,8,Augustiner,0.0,0,Alcoholic Beverages
6.62,3.31,2,Mango Juice,0.0,0,Juices
75.48,12.58,6,Havana Club,0.0,0,Alcoholic Beverages
2.38,2.38,1,Rauch Multivitamin,0.0,0,Juices
16.3,1.63,10,Krombacher,0.0,0,Alcoholic Beverages
8.69,0.61,15,Pepsi,0.05,0,Soft Drinks
15.6,3.12,5,Monster,0.0,0,Soft Drinks
1.92,0.64,3,Vittel,0.0,0,Water
143.89,1.84,92,Granini Apple,0.15,0,Juices
7.12,3.56,2,Cranberry Juice,0.0,0,Juices
15.72,1.31,12,Evian,0.0,0,Water
3.28,1.64,2,Granini Apple,0.0,0,Juices
39.26,3.02,13,Passion Fruit Juice,0.0,0,Juices
317.9,4.06,87,Red Bull,0.1,0,Soft Drinks
18.98,1.46,13,Volvic Touch,0.0,0,Water
5.84,1.46,4,Volvic Touch,0.0,0,Water
191.16,3.6,59,Mango Juice,0.1,0,Juices
1.72,0.86,2,San Pellegrino,0.0,0,Water
55.76,1.05,59,Evian,0.1,0,Water
73.19,2.14,36,Erdinger Weißbier,0.05,0,Alcoholic Beverages
67.97,1.28,59,Mountain Dew,0.1,0,Soft Drinks
60.76,2.46,26,Granini Apple,0.05,0,Juices
37.69,37.69,1,Johnnie Walker,0.0,0,Alcoholic Beverages
3.56,0.89,4,San Pellegrino,0.0,0,Water
61.43,1.22,53,Pepsi,0.05,0,Soft Drinks
3.99,1.33,3,Beck's,0.0,0,Alcoholic Beverages
2.97,0.99,3,Apollinaris,0.0,0,Water
8.48,2.12,4,Fritz-Kola,0.0,0,Soft Drinks
24.7,1.04,25,Vio Wasser,0.05,0,Water
7.67,0.59,13,Mezzo Mix,0.0,0,Soft Drinks
87.21,2.04,45,Club Mate,0.05,0,Soft Drinks
13.58,0.65,22,Sprite,0.05,0,Soft Drinks
4.77,1.59,3,Krombacher,0.0,0,Alcoholic Beverages
34.28,0.82,44,Volvic,0.05,0,Water
71.1,4.74,15,Chardonnay,0.0,0,Alcoholic Beverages
173.05,34.61,5,Tanqueray,0.0,0,Alcoholic Beverages
111.58,2.61,45,Tomato Juice,0.05,0,Juices
895.07,11.49,82,Sauvignon Blanc,0.05,2,Alcoholic Beverages
4.72,0.59,8,Vittel,0.0,0,Water
9.79,0.89,11,San Pellegrino,0.0,0,Water
23.88,1.99,12,Fritz-Kola,0.0,0,Soft Drinks
130.36,2.16,71,Volvic Touch,0.15,0,Water
20.28,1.69,12,Granini Apple,0.0,0,Juices
45.22,3.23,14,Tomato Juice,0.0,0,Juices
7.95,1.59,5,Granini Apple,0.0,0,Juices
5.9,0.59,10,Mezzo Mix,0.0,0,Soft Drinks
5.3,0.53,10,Sprite,0.0,0,Soft Drinks
0.65,0.65,1,Vittel,0.0,0,Water
4.95,0.55,9,Sprite,0.0,0,Soft Drinks
43.29,3.33,13,Tomato Juice,0.0,0,Juices
3206.38,39.15,91,Havana Club,0.1,1,Alcoholic Beverages
14.1,1.41,10,Beck's,0.0,0,Alcoholic Beverages
1.01,1.01,1,Gerolsteiner,0.0,0,Water
34.3,3.43,10,Tomato Juice,0.0,0,Juices
155.28,51.76,3,Jack Daniels,0.0,0,Alcoholic Beverages
33.6,2.24,15,Erdinger Weißbier,0.0,0,Alcoholic Beverages
8.19,0.63,13,Mezzo Mix,0.0,0,Soft Drinks
13.64,1.24,11,Schwip Schwap,0.0,0,Soft Drinks
323.01,3.7,97,Cranberry Juice,0.1,0,Juices
4.7,2.35,2,Red Bull,0.0,0,Soft Drinks
15.52,1.94,8,Jever,0.0,0,Alcoholic Beverages
9.28,1.16,8,Fanta,0.0,0,Soft Drinks
93.94,8.54,11,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
38.09,2.93,13,Passion Fruit Juice,0.0,0,Juices
5.46,0.91,6,San Pellegrino,0.0,0,Water
12.48,1.04,12,Coca-Cola,0.0,0,Soft Drinks
8.94,1.49,6,Pepsi,0.0,0,Soft Drinks
99.14,1.62,72,Selters,0.15,0,Water
5.55,0.73,8,Apollinaris,0.05,0,Water
688.01,8.22,93,Riesling,0.1,2,Alcoholic Beverages
259.21,3.21,95,Rauch Multivitamin,0.15,0,Juices
272.88,3.34,86,Passion Fruit Juice,0.05,0,Juices
7.26,1.21,6,Coca-Cola,0.0,0,Soft Drinks
85.54,1.98,48,Hohes C Orange,0.1,0,Juices
71.71,2.49,32,Mango Juice,0.1,0,Juices
0.99,0.99,1,Apollinaris,0.0,0,Water
9.69,3.23,3,Tomato Juice,0.0,0,Juices
4.3,0.86,5,San Pellegrino,0.0,0,Water
22.23,1.71,13,Vio Wasser,0.0,0,Water
0.47,0.47,1,Selters,0.0,0,Water
13.14,2.19,6,Club Mate,0.0,0,Soft Drinks
21.3,2.13,10,Club Mate,0.0,0,Soft Drinks
4.38,1.46,3,Volvic Touch,0.0,0,Water
36.41,3.31,11,Mango Juice,0.0,0,Juices
2.53,2.66,1,Mango Juice,0.05,0,Juices
26.48,3.31,8,Mango Juice,0.0,0,Juices
232.2,3.44,75,Red Bull,0.1,0,Soft Drinks
20.66,0.56,41,Sprite,0.1,0,Soft Drinks
4.38,2.19,2,Club Mate,0.0,0,Soft Drinks
12.87,0.99,13,Kölsch,0.0,0,Alcoholic Beverages
0.93,0.93,1,Mountain Dew,0.0,0,Soft Drinks
69.2,13.84,5,Bacardi,0.0,0,Alcoholic Beverages
19.86,3.31,6,Mango Juice,0.0,0,Juices
2544.59,52.52,51,Tanqueray,0.05,1,Alcoholic Beverages
4.45,0.89,5,San Pellegrino,0.0,0,Water
3.57,1.19,3,Fanta,0.0,0,Soft Drinks
42.28,3.02,14,Passion Fruit Juice,0.0,0,Juices
3.69,1.23,3,Fanta,0.0,0,Soft Drinks
7.44,1.86,4,Hohes C Orange,0.0,0,Juices
24.6,2.05,12,Fritz-Kola,0.0,0,Soft Drinks
326.23,4.04,85,Rotkäppchen Sekt,0.05,0,Alcoholic Beverages
6.72,1.12,6,Augustiner,0.0,0,Alcoholic Beverages
3.96,0.99,4,Apollinaris,0.0,0,Water
4.69,0.38,13,Apollinaris,0.05,0,Water
487.9,48.79,10,Jack Daniels,0.0,0,Alcoholic Beverages
18.66,3.11,6,Passion Fruit Juice,0.0,0,Juices
34.8,4.35,8,Merlot,0.0,0,Alcoholic Beverages
8.37,0.93,9,Apollinaris,0.0,0,Water
66.22,6.97,10,Sauvignon Blanc,0.05,0,Alcoholic Beverages
764.66,58.82,13,Moët & Chandon,0.0,2,Alcoholic Beverages
3.18,1.59,2,Granini Apple,0.0,0,Juices
6.24,3.12,2,Mango Juice,0.0,0,Juices
2.46,1.23,2,Fanta,0.0,0,Soft Drinks
749.39,10.54,79,Sauvignon Blanc,0.1,2,Alcoholic Beverages
3.3,0.55,6,Sprite,0.0,0,Soft Drinks
158.65,2.26,78,Jever,0.1,0,Alcoholic Beverages
16.4,2.05,8,Fritz-Kola,0.0,0,Soft Drinks
24.64,0.37,74,Selters,0.1,0,Water
4.89,1.63,3,Krombacher,0.0,0,Alcoholic Beverages
3.21,3.21,1,Monster,0.0,0,Soft Drinks
3.31,3.31,1,Monster,0.0,0,Soft Drinks
290.25,6.45,50,Rotkäppchen Sekt,0.1,0,Alcoholic Beverages
1942.42,38.54,56,Tanqueray,0.1,1,Alcoholic Beverages
9.1,0.91,10,San Pellegrino,0.0,0,Water
191.92,3.37,67,Monster,0.15,0,Soft Drinks
3411.14,51.92,73,Johnnie Walker,0.1,1,Alcoholic Beverages
157.28,2.57,72,Rockstar,0.15,0,Soft Drinks
3.92,0.49,8,Selters,0.0,0,Water
0.49,0.49,1,Selters,0.0,0,Water
105.67,2.27,49,Passion Fruit Juice,0.05,0,Juices
8.79,2.93,3,Passion Fruit Juice,0.0,0,Juices
78.85,1.66,50,Granini Apple,0.05,0,Juices
15.61,0.53,31,Vittel,0.05,0,Water
8.7,0.58,15,Vittel,0.0,0,Water
43.54,3.11,14,Passion Fruit Juice,0.0,0,Juices
94.92,1.99,53,Vio Wasser,0.1,0,Water
6.27,0.57,11,Volvic,0.0,0,Water
1.01,1.01,1,Gerolsteiner,0.0,0,Water
2.32,0.58,4,Volvic,0.0,0,Water
7.0,1.75,4,Hohes C Orange,0.0,0,Juices
2676.16,36.71,81,Jack Daniels,0.1,1,Alcoholic Beverages
223.2,2.48,100,Hohes C Orange,0.1,0,Juices
132.36,1.91,77,Vio Wasser,0.1,0,Water
1811.12,34.93,61,Jack Daniels,0.15,2,Alcoholic Beverages
0.47,0.47,1,Selters,0.0,0,Water
91.87,1.76,58,Krombacher,0.1,0,Alcoholic Beverages
2.28,2.28,1,Red Bull,0.0,0,Soft Drinks
26.25,1.75,15,Hohes C Orange,0.0,0,Juices
9.68,1.21,8,Coca-Cola,0.0,0,Soft Drinks
73.28,2.03,38,Vio Wasser,0.05,0,Water
201.0,50.25,4,Jack Daniels,0.0,0,Alcoholic Beverages
10.03,0.48,22,Vittel,0.05,0,Water
22.97,0.78,31,Coca-Cola,0.05,0,Soft Drinks
1330.64,28.99,51,Jack Daniels,0.1,2,Alcoholic Beverages
3.33,3.33,1,Tomato Juice,0.0,0,Juices
3175.13,69.63,48,Veuve Clicquot,0.05,1,Alcoholic Beverages
7.34,3.67,2,Cranberry Juice,0.0,0,Juices
11.91,0.66,19,Coca-Cola,0.05,0,Soft Drinks
424.06,60.58,7,Moët & Chandon,0.0,0,Alcoholic Beverages
33.03,3.67,9,Cranberry Juice,0.0,0,Juices
17.92,4.48,4,Merlot,0.0,0,Alcoholic Beverages
4.38,2.19,2,Club Mate,0.0,0,Soft Drinks
10.71,1.19,9,Fanta,0.0,0,Soft Drinks
3.69,1.23,3,Fanta,0.0,0,Soft Drinks
6.16,0.56,11,Vittel,0.0,0,Water
0.64,0.64,1,Vittel,0.0,0,Water
1.07,1.07,1,Gerolsteiner,0.0,0,Water
47.51,0.81,69,San Pellegrino,0.15,0,Water
6.6,0.55,12,Sprite,0.0,0,Soft Drinks
2.34,2.34,1,Rockstar,0.0,0,Soft Drinks
57.97,2.26,27,Granini Apple,0.05,0,Juices
2329.36,50.04,49,Veuve Clicquot,0.05,1,Alcoholic Beverages
6.93,0.63,11,Mezzo Mix,0.0,0,Soft Drinks
3.03,1.01,3,Gerolsteiner,0.0,0,Water
23.43,2.13,11,Club Mate,0.0,0,Soft Drinks
11.99,0.74,18,Selters,0.1,0,Water
4.13,0.59,7,Mezzo Mix,0.0,0,Soft Drinks
12.48,1.04,12,Coca-Cola,0.0,0,Soft Drinks
5.73,0.67,9,Mezzo Mix,0.05,0,Soft Drinks
14.4,0.96,15,Apollinaris,0.0,0,Water
30.66,2.19,14,Club Mate,0.0,0,Soft Drinks
115.63,1.46,88,Warsteiner,0.1,0,Alcoholic Beverages
352.92,58.82,6,Moët & Chandon,0.0,0,Alcoholic Beverages
6.27,0.57,11,Volvic,0.0,0,Water
2.66,0.56,5,Selters,0.05,0,Water
12.24,2.04,6,Erdinger Weißbier,0.0,0,Alcoholic Beverages
99.82,14.26,7,Bacardi,0.0,0,Alcoholic Beverages
1012.14,112.46,9,Veuve Clicquot,0.0,2,Alcoholic Beverages
80.64,13.44,6,Bacardi,0.0,0,Alcoholic Beverages
27.18,3.02,9,Passion Fruit Juice,0.0,0,Juices
39.33,2.3,18,Augustiner,0.05,0,Alcoholic Beverages
16.4,2.05,8,Fritz-Kola,0.0,0,Soft Drinks
13.77,1.53,9,Pepsi,0.0,0,Soft Drinks
66.67,3.19,22,Monster,0.05,0,Soft Drinks
8.3,1.66,5,Vio Wasser,0.0,0,Water
23.24,1.66,14,Vio Wasser,0.0,0,Water
3.84,0.96,4,Kölsch,0.0,0,Alcoholic Beverages
4.48,1.12,4,Augustiner,0.0,0,Alcoholic Beverages
24.42,2.22,11,Red Bull,0.0,0,Soft Drinks
1.27,1.27,1,Schwip Schwap,0.0,0,Soft Drinks
13.02,1.86,7,Hohes C Orange,0.0,0,Juices
4.95,0.99,5,Kölsch,0.0,0,Alcoholic Beverages
11.06,1.58,7,Pepsi,0.0,0,Soft Drinks
80.78,1.02,88,Mezzo Mix,0.1,0,Soft Drinks
15.66,1.74,9,Pepsi,0.0,0,Soft Drinks
10.45,2.2,5,Rockstar,0.05,0,Soft Drinks
8.19,0.63,13,Mezzo Mix,0.0,0,Soft Drinks
10.8,1.2,9,Schwip Schwap,0.0,0,Soft Drinks
15.05,1.76,9,Granini Apple,0.05,0,Juices
19.08,1.59,12,Granini Apple,0.0,0,Juices
5.04,0.56,9,Vittel,0.0,0,Water
787.22,112.46,7,Veuve Clicquot,0.0,2,Alcoholic Beverages
11.52,0.96,12,Kölsch,0.0,0,Alcoholic Beverages
88.82,1.1,95,Sprite,0.15,0,Soft Drinks
126.85,2.43,58,Tomato Juice,0.1,0,Juices
42.22,1.01,44,Evian,0.05,0,Water
8.15,1.63,5,Krombacher,0.0,0,Alcoholic Beverages
61.53,1.59,43,Granini Apple,0.1,0,Juices
10.22,1.46,7,Volvic Touch,0.0,0,Water
7.35,2.45,3,Rauch Multivitamin,0.0,0,Juices
4498.91,59.47,89,Johnnie Walker,0.15,3,Alcoholic Beverages
9.45,0.63,15,Mezzo Mix,0.0,0,Soft Drinks
68.04,1.05,72,Vio Wasser,0.1,0,Water
95.62,1.25,85,Evian,0.1,0,Water
8.25,0.55,15,Volvic,0.0,0,Water
5.7,0.57,10,Volvic,0.0,0,Water
70.03,1.94,38,Fritz-Kola,0.05,0,Soft Drinks
111.02,8.54,13,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
34.26,0.81,47,Gerolsteiner,0.1,0,Water
15.75,1.75,9,Hohes C Orange,0.0,0,Juices
44.77,4.07,11,Riesling,0.0,0,Alcoholic Beverages
8.61,1.23,7,Evian,0.0,0,Water
41.16,3.43,12,Tomato Juice,0.0,0,Juices
57.33,0.71,95,Evian,0.15,0,Water
536.69,48.79,11,Jack Daniels,0.0,2,Alcoholic Beverages
29.79,3.31,9,Mango Juice,0.0,0,Juices
126.52,1.42,99,Granini Apple,0.1,0,Juices
11.27,1.61,7,Vio Wasser,0.0,0,Water
1574.44,112.46,14,Veuve Clicquot,0.0,2,Alcoholic Beverages
19.26,3.21,6,Mango Juice,0.0,0,Juices
14.2,1.42,10,Volvic Touch,0.0,0,Water
3.33,3.33,1,Tomato Juice,0.0,0,Juices
21.32,1.64,13,Granini Apple,0.0,0,Juices
8.68,1.24,7,Schwip Schwap,0.0,0,Soft Drinks
18.98,0.57,37,San Pellegrino,0.1,0,Water
7.2,1.8,4,Hohes C Orange,0.0,0,Juices
8.26,0.59,14,Vittel,0.0,0,Water
59.14,2.49,25,Hohes C Orange,0.05,0,Juices
1.97,0.69,3,Mountain Dew,0.05,0,Soft Drinks
28.74,0.55,55,Gerolsteiner,0.05,0,Water
2491.05,35.92,73,Bacardi,0.05,1,Alcoholic Beverages
27.16,1.94,14,Jever,0.0,0,Alcoholic Beverages
500.98,7.84,71,Riesling,0.1,2,Alcoholic Beverages
91.7,1.16,93,Fanta,0.15,0,Soft Drinks
35.21,5.03,7,Chardonnay,0.0,0,Alcoholic Beverages
2.79,0.93,3,Mountain Dew,0.0,0,Soft Drinks
2.4,1.2,2,Schwip Schwap,0.0,0,Soft Drinks
96.48,2.68,40,Mango Juice,0.1,0,Juices
28.08,3.12,9,Monster,0.0,0,Soft Drinks
17.15,2.45,7,Rauch Multivitamin,0.0,0,Juices
13.0,0.57,24,Apollinaris,0.05,0,Water
14.56,1.04,14,Gerolsteiner,0.0,0,Water
5.9,0.59,10,Vittel,0.0,0,Water
185.03,2.31,89,Club Mate,0.1,0,Soft Drinks
114.08,14.26,8,Bacardi,0.0,0,Alcoholic Beverages
2.4,1.2,2,Schwip Schwap,0.0,0,Soft Drinks
1.41,1.41,1,Beck's,0.0,0,Alcoholic Beverages
138.53,3.17,46,Monster,0.05,0,Soft Drinks
31.92,2.28,14,Red Bull,0.0,0,Soft Drinks
43.56,0.55,88,San Pellegrino,0.1,0,Water
7.41,0.57,13,Volvic,0.0,0,Water
26.95,2.45,11,Rauch Multivitamin,0.0,0,Juices
24.97,2.27,11,Rockstar,0.0,0,Soft Drinks
3.32,1.66,2,Vio Wasser,0.0,0,Water
41.08,0.92,47,San Pellegrino,0.05,0,Water
35.25,2.35,15,Red Bull,0.0,0,Soft Drinks
268.8,33.6,8,Tanqueray,0.0,0,Alcoholic Beverages
22.23,0.65,38,Vittel,0.1,0,Water
120.87,28.44,5,Jack Daniels,0.15,0,Alcoholic Beverages
48.45,3.23,15,Tomato Juice,0.0,0,Juices
9.84,1.64,6,Granini Apple,0.0,0,Juices
283.9,3.34,100,Red Bull,0.15,0,Soft Drinks
32.76,2.34,14,Rockstar,0.0,0,Soft Drinks
3.6,1.2,3,Schwip Schwap,0.0,0,Soft Drinks
121.16,60.58,2,Moët & Chandon,0.0,0,Alcoholic Beverages
20.37,0.73,31,Fanta,0.1,0,Soft Drinks
38.06,3.46,11,Cranberry Juice,0.0,0,Juices
107.1,1.4,90,Coca-Cola,0.15,0,Soft Drinks
1.49,1.49,1,Pepsi,0.0,0,Soft Drinks
85.42,2.81,32,Passion Fruit Juice,0.05,0,Juices
103.74,2.73,40,Mango Juice,0.05,0,Juices
1176.07,16.67,83,Riesling,0.15,2,Alcoholic Beverages
37.98,4.22,9,Merlot,0.0,0,Alcoholic Beverages
1.21,1.21,1,Coca-Cola,0.0,0,Soft Drinks
0.58,0.58,1,Vittel,0.0,0,Water
674.76,112.46,6,Veuve Clicquot,0.0,2,Alcoholic Beverages
17.64,1.26,14,Evian,0.0,0,Water
38.09,2.93,13,Passion Fruit Juice,0.0,0,Juices
7.38,1.23,6,Fanta,0.0,0,Soft Drinks
65.25,4.35,15,Merlot,0.0,0,Alcoholic Beverages
519.15,34.61,15,Tanqueray,0.0,2,Alcoholic Beverages
40.53,0.79,54,Volvic,0.05,0,Water
17.3,3.46,5,Cranberry Juice,0.0,0,Juices
162.01,3.83,47,Tomato Juice,0.1,0,Juices
3.38,1.69,2,Granini Apple,0.0,0,Juices
5.24,1.31,4,Evian,0.0,0,Water
302.4,33.6,9,Tanqueray,0.0,0,Alcoholic Beverages
302.4,33.6,9,Tanqueray,0.0,0,Alcoholic Beverages
5.2,1.04,5,Coca-Cola,0.0,0,Soft Drinks
4.48,0.56,8,Sprite,0.0,0,Soft Drinks
19.75,0.83,28,Evian,0.15,0,Water
8.57,8.57,1,Sauvignon Blanc,0.0,0,Alcoholic Beverages
9.81,1.09,9,Augustiner,0.0,0,Alcoholic Beverages
33.3,3.33,10,Tomato Juice,0.0,0,Juices
14.6,1.46,10,Beck's,0.0,0,Alcoholic Beverages
4.62,2.31,2,Rauch Multivitamin,0.0,0,Juices
32.3,3.23,10,Tomato Juice,0.0,0,Juices
24.96,3.12,8,Monster,0.0,0,Soft Drinks
15.96,1.14,14,Coca-Cola,0.0,0,Soft Drinks
2733.26,77.76,37,Moët & Chandon,0.05,1,Alcoholic Beverages
